gene,correct,total,accuracy,class,subclass,cutoff
IGKV1D-42,40,40,1.0,IGK,IGKV,10
IGKV1D-43,40,40,1.0,IGK,IGKV,10
IGKV2-4,16,16,1.0,IGK,IGKV,10
IGKV2-18,26,26,1.0,IGK,IGKV,10
IGKV2-24,36,40,0.9,IGK,IGKV,10
IGKV2-28,44,44,1.0,IGK,IGKV,10
IGKV2-29,32,34,0.941,IGK,IGKV,10
IGKV2-30,44,44,1.0,IGK,IGKV,10
IGKV2D-18,40,40,1.0,IGK,IGKV,10
IGKV2D-24,42,42,1.0,IGK,IGKV,10
IGKV2D-26,46,46,1.0,IGK,IGKV,10
IGKV2D-28,46,46,1.0,IGK,IGKV,10
IGKV2D-29,44,44,1.0,IGK,IGKV,10
IGKV2D-30,48,48,1.0,IGK,IGKV,10
IGKV2D-40,42,42,1.0,IGK,IGKV,10
IGKV3-7,26,34,0.765,IGK,IGKV,10
IGKV3-11,26,26,1.0,IGK,IGKV,10
IGKV3-15,38,38,1.0,IGK,IGKV,10
IGKV3-20,28,28,1.0,IGK,IGKV,10
IGKV3D-7,32,32,1.0,IGK,IGKV,10
IGKV3D-11,42,42,1.0,IGK,IGKV,10
IGKV3D-15,45,46,0.978,IGK,IGKV,10
IGKV3D-20,40,40,1.0,IGK,IGKV,10
IGKV4-1,12,12,1.0,IGK,IGKV,10
IGKV5-2,14,14,1.0,IGK,IGKV,10
IGKV6-21,38,38,1.0,IGK,IGKV,10
IGKV6D-21,48,48,1.0,IGK,IGKV,10
IGKV6D-41,38,38,1.0,IGK,IGKV,10
IGKV7-3,16,16,1.0,IGK,IGKV,10
IGKJ1,4,4,1.0,IGK,IGKJ,10
IGKJ2,4,4,1.0,IGK,IGKJ,10
IGKJ3,16,16,1.0,IGK,IGKJ,10
IGKJ4,12,12,1.0,IGK,IGKJ,10
IGKJ5,18,18,1.0,IGK,IGKJ,10
IGLV1-36,52,52,1.0,IGL,IGLV,10
IGLV1-40,50,50,1.0,IGL,IGLV,10
IGLV1-41,48,48,1.0,IGL,IGLV,10
IGLV1-44,66,66,1.0,IGL,IGLV,10
IGLV1-47,66,66,1.0,IGL,IGLV,10
IGLV1-50,64,64,1.0,IGL,IGLV,10
IGLV1-51,62,62,1.0,IGL,IGLV,10
IGLV1-62,66,66,1.0,IGL,IGLV,10
IGLV10-54,65,66,0.985,IGL,IGLV,10
IGLV11-55,64,64,1.0,IGL,IGLV,10
IGLV2-5,54,54,1.0,IGL,IGLV,10
IGLV2-8,54,54,1.0,IGL,IGLV,10
IGLV2-11,62,62,1.0,IGL,IGLV,10
IGLV2-14,54,56,0.964,IGL,IGLV,10
IGLV2-18,54,54,1.0,IGL,IGLV,10
IGLV2-23,54,54,1.0,IGL,IGLV,10
IGLV2-33,50,50,1.0,IGL,IGLV,10
IGLV2-34,50,50,1.0,IGL,IGLV,10
IGLV3-1,46,46,1.0,IGL,IGLV,10
IGLV3-9,56,56,1.0,IGL,IGLV,10
IGLV3-10,56,56,1.0,IGL,IGLV,10
IGLV3-12,55,56,0.982,IGL,IGLV,10
IGLV3-13,55,56,0.982,IGL,IGLV,10
IGLV3-16,54,54,1.0,IGL,IGLV,10
IGLV3-19,56,56,1.0,IGL,IGLV,10
IGLV3-21,52,54,0.963,IGL,IGLV,10
IGLV3-22,33,34,0.971,IGL,IGLV,10
IGLV3-25,58,58,1.0,IGL,IGLV,10
IGLV3-27,58,58,1.0,IGL,IGLV,10
IGLV3-31,54,54,1.0,IGL,IGLV,10
IGLV3-32,50,50,1.0,IGL,IGLV,10
IGLV4-3,54,54,1.0,IGL,IGLV,10
IGLV4-60,38,38,1.0,IGL,IGLV,10
IGLV4-69,68,68,1.0,IGL,IGLV,10
IGLV5-37,50,50,1.0,IGL,IGLV,10
IGLV5-45,64,64,1.0,IGL,IGLV,10
IGLV5-48,68,68,1.0,IGL,IGLV,10
IGLV5-52,62,62,1.0,IGL,IGLV,10
IGLV6-57,64,64,1.0,IGL,IGLV,10
IGLV7-43,54,54,1.0,IGL,IGLV,10
IGLV7-46,62,62,1.0,IGL,IGLV,10
IGLV8-61,66,66,1.0,IGL,IGLV,10
IGLV9-49,66,66,1.0,IGL,IGLV,10
IGLJ1,54,54,1.0,IGL,IGLJ,10
IGLJ2,57,60,0.95,IGL,IGLJ,10
IGLJ3,61,66,0.924,IGL,IGLJ,10
IGLJ4,62,62,1.0,IGL,IGLJ,10
IGLJ5,63,64,0.984,IGL,IGLJ,10
IGLJ6,64,64,1.0,IGL,IGLJ,10
IGLJ7,63,64,0.984,IGL,IGLJ,10
TRAV1-1,50,50,1.0,TRA,TRAV,15
TRAV1-2,52,52,1.0,TRA,TRAV,15
TRAV2,52,52,1.0,TRA,TRAV,15
TRAV3,52,52,1.0,TRA,TRAV,15
TRAV4,50,50,1.0,TRA,TRAV,15
TRAV5,48,48,1.0,TRA,TRAV,15
TRAV6,40,50,0.8,TRA,TRAV,15
TRAV7,48,48,1.0,TRA,TRAV,15
TRAV8-1,46,46,1.0,TRA,TRAV,15
TRAV9-1,46,46,1.0,TRA,TRAV,15
TRAV10,46,46,1.0,TRA,TRAV,15
TRAV11,46,46,1.0,TRA,TRAV,15
TRAV12-1,44,44,1.0,TRA,TRAV,15
TRAV8-2,44,44,1.0,TRA,TRAV,15
TRAV8-3,44,44,1.0,TRA,TRAV,15
TRAV13-1,46,46,1.0,TRA,TRAV,15
TRAV12-2,46,46,1.0,TRA,TRAV,15
TRAV8-4,46,46,1.0,TRA,TRAV,15
TRAV13-2,48,48,1.0,TRA,TRAV,15
TRAV9-2,50,50,1.0,TRA,TRAV,15
TRAV12-3,50,50,1.0,TRA,TRAV,15
TRAV8-6,48,48,1.0,TRA,TRAV,15
TRAV16,44,44,1.0,TRA,TRAV,15
TRAV17,42,42,1.0,TRA,TRAV,15
TRAV18,42,42,1.0,TRA,TRAV,15
TRAV19,36,36,1.0,TRA,TRAV,15
TRAV20,50,50,1.0,TRA,TRAV,15
TRAV21,48,48,1.0,TRA,TRAV,15
TRAV22,48,48,1.0,TRA,TRAV,15
TRDV1,44,44,1.0,TRD,TRDV,15
TRAV24,44,44,1.0,TRA,TRAV,15
TRAV25,42,42,1.0,TRA,TRAV,15
TRAV26-1,43,44,0.977,TRA,TRAV,15
TRAV8-7,48,48,1.0,TRA,TRAV,15
TRAV27,48,48,1.0,TRA,TRAV,15
TRAV30,46,46,1.0,TRA,TRAV,15
TRAV26-2,48,48,1.0,TRA,TRAV,15
TRAV34,46,46,1.0,TRA,TRAV,15
TRAV35,46,46,1.0,TRA,TRAV,15
TRAV38-1,44,44,1.0,TRA,TRAV,15
TRAV39,48,48,1.0,TRA,TRAV,15
TRAV40,46,46,1.0,TRA,TRAV,15
TRAV41,46,46,1.0,TRA,TRAV,15
TRDV2,48,48,1.0,TRD,TRDV,15
TRDV3,44,44,1.0,TRD,TRDV,15
TRDJ1,46,46,1.0,TRD,TRDJ,15
TRDJ4,24,24,1.0,TRD,TRDJ,15
TRDJ2,46,46,1.0,TRD,TRDJ,15
TRDJ3,42,42,1.0,TRD,TRDJ,15
TRAJ61,46,46,1.0,TRA,TRAJ,15
TRAJ60,46,46,1.0,TRA,TRAJ,15
TRAJ59,46,46,1.0,TRA,TRAJ,15
TRAJ58,46,46,1.0,TRA,TRAJ,15
TRAJ57,36,36,1.0,TRA,TRAJ,15
TRAJ56,44,44,1.0,TRA,TRAJ,15
TRAJ55,44,44,1.0,TRA,TRAJ,15
TRAJ54,40,40,1.0,TRA,TRAJ,15
TRAJ53,44,44,1.0,TRA,TRAJ,15
TRAJ52,42,42,1.0,TRA,TRAJ,15
TRAJ51,44,44,1.0,TRA,TRAJ,15
TRAJ50,44,44,1.0,TRA,TRAJ,15
TRAJ49,44,44,1.0,TRA,TRAJ,15
TRAJ48,44,44,1.0,TRA,TRAJ,15
TRAJ47,44,44,1.0,TRA,TRAJ,15
TRAJ46,44,44,1.0,TRA,TRAJ,15
TRAJ45,44,44,1.0,TRA,TRAJ,15
TRAJ44,38,38,1.0,TRA,TRAJ,15
TRAJ43,44,44,1.0,TRA,TRAJ,15
TRAJ42,44,44,1.0,TRA,TRAJ,15
TRAJ41,42,42,1.0,TRA,TRAJ,15
TRAJ40,44,44,1.0,TRA,TRAJ,15
TRAJ39,44,44,1.0,TRA,TRAJ,15
TRAJ38,40,40,1.0,TRA,TRAJ,15
TRAJ37,45,46,0.978,TRA,TRAJ,15
TRAJ36,44,44,1.0,TRA,TRAJ,15
TRAJ35,44,44,1.0,TRA,TRAJ,15
TRAJ34,44,44,1.0,TRA,TRAJ,15
TRAJ33,44,44,1.0,TRA,TRAJ,15
TRAJ32,44,46,0.957,TRA,TRAJ,15
TRAJ31,44,44,1.0,TRA,TRAJ,15
TRAJ30,46,46,1.0,TRA,TRAJ,15
TRAJ29,44,44,1.0,TRA,TRAJ,15
TRAJ28,46,46,1.0,TRA,TRAJ,15
TRAJ27,46,46,1.0,TRA,TRAJ,15
TRAJ26,46,46,1.0,TRA,TRAJ,15
TRAJ25,46,46,1.0,TRA,TRAJ,15
TRAJ24,46,46,1.0,TRA,TRAJ,15
TRAJ23,46,46,1.0,TRA,TRAJ,15
TRAJ22,46,46,1.0,TRA,TRAJ,15
TRAJ21,44,44,1.0,TRA,TRAJ,15
TRAJ20,48,48,1.0,TRA,TRAJ,15
TRAJ19,46,46,1.0,TRA,TRAJ,15
TRAJ18,46,46,1.0,TRA,TRAJ,15
TRAJ17,44,44,1.0,TRA,TRAJ,15
TRAJ16,43,44,0.977,TRA,TRAJ,15
TRAJ14,44,44,1.0,TRA,TRAJ,15
TRAJ13,44,44,1.0,TRA,TRAJ,15
TRAJ12,44,44,1.0,TRA,TRAJ,15
TRAJ11,44,44,1.0,TRA,TRAJ,15
TRAJ10,44,44,1.0,TRA,TRAJ,15
TRAJ9,44,44,1.0,TRA,TRAJ,15
TRAJ8,28,44,0.636,TRA,TRAJ,15
TRAJ7,44,44,1.0,TRA,TRAJ,15
TRAJ6,43,44,0.977,TRA,TRAJ,15
TRAJ5,42,42,1.0,TRA,TRAJ,15
TRAJ4,44,44,1.0,TRA,TRAJ,15
TRAJ3,42,42,1.0,TRA,TRAJ,15
TRAJ2,46,46,1.0,TRA,TRAJ,15
TRAJ1,36,36,1.0,TRA,TRAJ,15
TRGJ2,40,40,1.0,TRG,TRGJ,15
TRGJP2,36,36,1.0,TRG,TRGJ,15
TRGJ1,41,42,0.976,TRG,TRGJ,15
TRGJP,34,38,0.895,TRG,TRGJ,15
TRGJP1,42,42,1.0,TRG,TRGJ,15
TRGV11,42,42,1.0,TRG,TRGV,15
TRGV10,42,42,1.0,TRG,TRGV,15
TRGV9,42,42,1.0,TRG,TRGV,15
TRGVA,24,24,1.0,TRG,TRGV,15
TRGV8,42,42,1.0,TRG,TRGV,15
TRGV5P,36,36,1.0,TRG,TRGV,15
TRGV5,20,20,1.0,TRG,TRGV,15
TRGV4,12,12,1.0,TRG,TRGV,15
TRGV3,42,42,1.0,TRG,TRGV,15
TRGV2,42,42,1.0,TRG,TRGV,15
TRGV1,42,42,1.0,TRG,TRGV,15
TRBV1,44,44,1.0,TRB,TRBV,15
TRBV2,44,44,1.0,TRB,TRBV,15
TRBV3-1,42,42,1.0,TRB,TRBV,15
TRBV4-1,40,40,1.0,TRB,TRBV,15
TRBV5-1,36,36,1.0,TRB,TRBV,15
TRBV6-1,40,40,1.0,TRB,TRBV,15
TRBV7-1,40,40,1.0,TRB,TRBV,15
TRBV4-2,36,36,1.0,TRB,TRBV,15
TRBV6-2,38,38,1.0,TRB,TRBV,15
TRBV7-2,38,38,1.0,TRB,TRBV,15
TRBV6-4,30,30,1.0,TRB,TRBV,15
TRBV7-3,36,36,1.0,TRB,TRBV,15
TRBV5-3,36,36,1.0,TRB,TRBV,15
TRBV9,36,36,1.0,TRB,TRBV,15
TRBV10-1,34,34,1.0,TRB,TRBV,15
TRBV11-1,20,20,1.0,TRB,TRBV,15
TRBV12-1,38,38,1.0,TRB,TRBV,15
TRBV10-2,42,42,1.0,TRB,TRBV,15
TRBV11-2,48,48,1.0,TRB,TRBV,15
TRBV12-2,46,46,1.0,TRB,TRBV,15
TRBV6-5,42,42,1.0,TRB,TRBV,15
TRBV7-4,42,42,1.0,TRB,TRBV,15
TRBV5-4,46,46,1.0,TRB,TRBV,15
TRBV6-6,45,46,0.978,TRB,TRBV,15
TRBV5-5,42,42,1.0,TRB,TRBV,15
TRBV6-7,38,38,1.0,TRB,TRBV,15
TRBV7-6,40,40,1.0,TRB,TRBV,15
TRBV5-6,34,34,1.0,TRB,TRBV,15
TRBV6-8,28,28,1.0,TRB,TRBV,15
TRBV7-7,37,38,0.974,TRB,TRBV,15
TRBV5-7,38,38,1.0,TRB,TRBV,15
TRBV7-9,28,28,1.0,TRB,TRBV,15
TRBV13,30,30,1.0,TRB,TRBV,15
TRBV10-3,34,34,1.0,TRB,TRBV,15
TRBV11-3,36,36,1.0,TRB,TRBV,15
TRBV12-3,34,34,1.0,TRB,TRBV,15
TRBV12-4,32,32,1.0,TRB,TRBV,15
TRBV12-5,36,36,1.0,TRB,TRBV,15
TRBV14,38,38,1.0,TRB,TRBV,15
TRBV15,40,40,1.0,TRB,TRBV,15
TRBV16,42,42,1.0,TRB,TRBV,15
TRBV17,40,40,1.0,TRB,TRBV,15
TRBV18,38,38,1.0,TRB,TRBV,15
TRBV19,38,38,1.0,TRB,TRBV,15
TRBV20-1,44,44,1.0,TRB,TRBV,15
TRBV21-1,44,44,1.0,TRB,TRBV,15
TRBV23-1,42,42,1.0,TRB,TRBV,15
TRBV24-1,46,46,1.0,TRB,TRBV,15
TRBV25-1,42,42,1.0,TRB,TRBV,15
TRBV26,42,42,1.0,TRB,TRBV,15
TRBV27,42,42,1.0,TRB,TRBV,15
TRBV28,42,42,1.0,TRB,TRBV,15
TRBV29-1,40,40,1.0,TRB,TRBV,15
TRBV30,37,38,0.974,TRB,TRBV,15
TRBJ1-1,36,36,1.0,TRB,TRBJ,15
TRBJ1-2,36,36,1.0,TRB,TRBJ,15
TRBJ1-3,36,36,1.0,TRB,TRBJ,15
TRBJ1-4,36,36,1.0,TRB,TRBJ,15
TRBJ1-5,36,36,1.0,TRB,TRBJ,15
TRBJ1-6,34,36,0.944,TRB,TRBJ,15
TRBJ2-1,36,36,1.0,TRB,TRBJ,15
TRBJ2-2,36,36,1.0,TRB,TRBJ,15
TRBJ2-2P,36,36,1.0,TRB,TRBJ,15
TRBJ2-3,36,36,1.0,TRB,TRBJ,15
TRBJ2-4,36,36,1.0,TRB,TRBJ,15
TRBJ2-5,34,34,1.0,TRB,TRBJ,15
TRBJ2-6,34,36,0.944,TRB,TRBJ,15
TRBJ2-7,36,36,1.0,TRB,TRBJ,15
IGHV1-2,1,2,0.5,IGH,IGHV,15
IGHV1-18,6,6,1.0,IGH,IGHV,15
IGHV1-24,12,12,1.0,IGH,IGHV,15
IGHV1-45,28,28,1.0,IGH,IGHV,15
IGHV1-46,34,34,1.0,IGH,IGHV,15
IGHV1-58,38,38,1.0,IGH,IGHV,15
IGHV1-68,24,26,0.923,IGH,IGHV,15
IGHV1-69,14,16,0.875,IGH,IGHV,15
IGHV1-69-2,2,2,1.0,IGH,IGHV,15
IGHV1-69D,20,20,1.0,IGH,IGHV,15
IGHV2-5,2,2,1.0,IGH,IGHV,15
IGHV2-26,10,10,1.0,IGH,IGHV,15
IGHV2-70,43,44,0.977,IGH,IGHV,15
IGHV2-70D,4,4,1.0,IGH,IGHV,15
IGHV3-11,2,2,1.0,IGH,IGHV,15
IGHV3-13,2,2,1.0,IGH,IGHV,15
IGHV3-15,10,12,0.833,IGH,IGHV,15
IGHV3-16,8,8,1.0,IGH,IGHV,15
IGHV3-19,4,4,1.0,IGH,IGHV,15
IGHV3-20,8,8,1.0,IGH,IGHV,15
IGHV3-21,14,14,1.0,IGH,IGHV,15
IGHV3-22,16,16,1.0,IGH,IGHV,15
IGHV3-23,21,22,0.955,IGH,IGHV,15
IGHV3-25,10,10,1.0,IGH,IGHV,15
IGHV3-29,8,8,1.0,IGH,IGHV,15
IGHV3-30,14,16,0.875,IGH,IGHV,15
IGHV3-30-2,12,12,1.0,IGH,IGHV,15
IGHV3-32,9,14,0.643,IGH,IGHV,15
IGHV3-33,14,14,1.0,IGH,IGHV,15
IGHV3-33-2,24,24,1.0,IGH,IGHV,15
IGHV3-35,20,20,1.0,IGH,IGHV,15
IGHV3-38,30,30,1.0,IGH,IGHV,15
IGHV3-41,12,12,1.0,IGH,IGHV,15
IGHV3-43,32,32,1.0,IGH,IGHV,15
IGHV3-47,32,32,1.0,IGH,IGHV,15
IGHV3-48,34,34,1.0,IGH,IGHV,15
IGHV3-49,32,32,1.0,IGH,IGHV,15
IGHV3-52,26,26,1.0,IGH,IGHV,15
IGHV3-53,28,28,1.0,IGH,IGHV,15
IGHV3-54,24,24,1.0,IGH,IGHV,15
IGHV3-62,35,36,0.972,IGH,IGHV,15
IGHV3-63,39,40,0.975,IGH,IGHV,15
IGHV3-64,40,40,1.0,IGH,IGHV,15
IGHV3-66,37,38,0.974,IGH,IGHV,15
IGHV3-69-1,2,2,1.0,IGH,IGHV,15
IGHV3-7,2,2,1.0,IGH,IGHV,15
IGHV3-71,42,42,1.0,IGH,IGHV,15
IGHV3-72,52,52,1.0,IGH,IGHV,15
IGHV3-73,54,54,1.0,IGH,IGHV,15
IGHV3-74,56,56,1.0,IGH,IGHV,15
IGHV4-4,0,2,0.0,IGH,IGHV,15
IGHV4-28,12,12,1.0,IGH,IGHV,15
IGHV4-31,8,8,1.0,IGH,IGHV,15
IGHV4-34,22,22,1.0,IGH,IGHV,15
IGHV4-39,27,30,0.9,IGH,IGHV,15
IGHV4-55,36,36,1.0,IGH,IGHV,15
IGHV4-59,36,36,1.0,IGH,IGHV,15
IGHV4-61,28,34,0.824,IGH,IGHV,15
IGHV5-51,24,24,1.0,IGH,IGHV,15
IGHV5-78,60,60,1.0,IGH,IGHV,15
IGHV7-34-1,24,24,1.0,IGH,IGHV,15
IGHV7-40,30,30,1.0,IGH,IGHV,15
IGHV7-81,60,60,1.0,IGH,IGHV,15
IGHV8-51-1,26,26,1.0,IGH,IGHV,15
IGKV1-5,6,6,1.0,IGK,IGKV,15
IGKV1-6,10,10,1.0,IGK,IGKV,15
IGKV1-8,6,6,1.0,IGK,IGKV,15
IGKV1-9,9,10,0.9,IGK,IGKV,15
IGKV1-12,29,32,0.906,IGK,IGKV,15
IGKV1-13,35,36,0.972,IGK,IGKV,15
IGKV1-16,14,14,1.0,IGK,IGKV,15
IGKV1-17,15,16,0.938,IGK,IGKV,15
IGKV1-27,22,22,1.0,IGK,IGKV,15
IGKV1-33,36,36,1.0,IGK,IGKV,15
IGKV1-37,22,22,1.0,IGK,IGKV,15
IGKV1-39,10,10,1.0,IGK,IGKV,15
IGKV1D-8,30,30,1.0,IGK,IGKV,15
IGKV1D-12,40,40,1.0,IGK,IGKV,15
IGKV1D-13,40,40,1.0,IGK,IGKV,15
IGKV1D-16,38,38,1.0,IGK,IGKV,15
IGKV1D-17,38,38,1.0,IGK,IGKV,15
IGKV1D-33,46,46,1.0,IGK,IGKV,15
IGKV1D-37,48,48,1.0,IGK,IGKV,15
IGKV1D-39,44,44,1.0,IGK,IGKV,15
IGKV1D-42,34,34,1.0,IGK,IGKV,15
IGKV1D-43,36,36,1.0,IGK,IGKV,15
IGKV2-4,8,8,1.0,IGK,IGKV,15
IGKV2-18,18,18,1.0,IGK,IGKV,15
IGKV2-24,28,32,0.875,IGK,IGKV,15
IGKV2-28,34,34,1.0,IGK,IGKV,15
IGKV2-29,26,28,0.929,IGK,IGKV,15
IGKV2-30,38,38,1.0,IGK,IGKV,15
IGKV2D-18,38,38,1.0,IGK,IGKV,15
IGKV2D-24,36,36,1.0,IGK,IGKV,15
IGKV2D-26,42,42,1.0,IGK,IGKV,15
IGKV2D-28,44,44,1.0,IGK,IGKV,15
IGKV2D-29,42,42,1.0,IGK,IGKV,15
IGKV2D-30,42,42,1.0,IGK,IGKV,15
IGKV2D-40,42,42,1.0,IGK,IGKV,15
IGKV3-7,13,16,0.812,IGK,IGKV,15
IGKV3-11,14,14,1.0,IGK,IGKV,15
IGKV3-15,30,30,1.0,IGK,IGKV,15
IGKV3-20,22,22,1.0,IGK,IGKV,15
IGKV3D-7,30,30,1.0,IGK,IGKV,15
IGKV3D-11,34,34,1.0,IGK,IGKV,15
IGKV3D-15,39,40,0.975,IGK,IGKV,15
IGKV3D-20,38,38,1.0,IGK,IGKV,15
IGKV4-1,6,6,1.0,IGK,IGKV,15
IGKV5-2,2,2,1.0,IGK,IGKV,15
IGKV6-21,30,30,1.0,IGK,IGKV,15
IGKV6D-21,40,40,1.0,IGK,IGKV,15
IGKV6D-41,38,38,1.0,IGK,IGKV,15
IGKV7-3,8,8,1.0,IGK,IGKV,15
IGKJ3,8,8,1.0,IGK,IGKJ,15
IGKJ4,8,8,1.0,IGK,IGKJ,15
IGKJ5,10,10,1.0,IGK,IGKJ,15
IGLV1-36,42,42,1.0,IGL,IGLV,15
IGLV1-40,32,32,1.0,IGL,IGLV,15
IGLV1-41,34,34,1.0,IGL,IGLV,15
IGLV1-44,54,54,1.0,IGL,IGLV,15
IGLV1-47,60,60,1.0,IGL,IGLV,15
IGLV1-50,62,62,1.0,IGL,IGLV,15
IGLV1-51,60,60,1.0,IGL,IGLV,15
IGLV1-62,60,60,1.0,IGL,IGLV,15
IGLV10-54,61,62,0.984,IGL,IGLV,15
IGLV11-55,58,58,1.0,IGL,IGLV,15
IGLV2-5,40,40,1.0,IGL,IGLV,15
IGLV2-8,40,40,1.0,IGL,IGLV,15
IGLV2-11,42,42,1.0,IGL,IGLV,15
IGLV2-14,43,44,0.977,IGL,IGLV,15
IGLV2-18,50,50,1.0,IGL,IGLV,15
IGLV2-23,48,48,1.0,IGL,IGLV,15
IGLV2-33,44,44,1.0,IGL,IGLV,15
IGLV2-34,42,42,1.0,IGL,IGLV,15
IGLV3-1,34,34,1.0,IGL,IGLV,15
IGLV3-9,44,44,1.0,IGL,IGLV,15
IGLV3-10,46,46,1.0,IGL,IGLV,15
IGLV3-12,42,42,1.0,IGL,IGLV,15
IGLV3-13,43,44,0.977,IGL,IGLV,15
IGLV3-16,46,46,1.0,IGL,IGLV,15
IGLV3-19,52,52,1.0,IGL,IGLV,15
IGLV3-21,49,50,0.98,IGL,IGLV,15
IGLV3-22,32,32,1.0,IGL,IGLV,15
IGLV3-25,50,50,1.0,IGL,IGLV,15
IGLV3-27,54,54,1.0,IGL,IGLV,15
IGLV3-31,48,48,1.0,IGL,IGLV,15
IGLV3-32,46,46,1.0,IGL,IGLV,15
IGLV4-3,48,48,1.0,IGL,IGLV,15
IGLV4-60,36,36,1.0,IGL,IGLV,15
IGLV4-69,60,60,1.0,IGL,IGLV,15
IGLV5-37,40,40,1.0,IGL,IGLV,15
IGLV5-45,52,52,1.0,IGL,IGLV,15
IGLV5-48,58,58,1.0,IGL,IGLV,15
IGLV5-52,62,62,1.0,IGL,IGLV,15
IGLV6-57,58,58,1.0,IGL,IGLV,15
IGLV7-43,40,40,1.0,IGL,IGLV,15
IGLV7-46,54,54,1.0,IGL,IGLV,15
IGLV8-61,62,62,1.0,IGL,IGLV,15
IGLV9-49,58,58,1.0,IGL,IGLV,15
IGLJ1,42,42,1.0,IGL,IGLJ,15
IGLJ2,43,46,0.935,IGL,IGLJ,15
IGLJ3,53,56,0.946,IGL,IGLJ,15
IGLJ4,56,56,1.0,IGL,IGLJ,15
IGLJ5,55,56,0.982,IGL,IGLJ,15
IGLJ6,58,58,1.0,IGL,IGLJ,15
IGLJ7,55,56,0.982,IGL,IGLJ,15
TRAV1-1,40,40,1.0,TRA,TRAV,20
TRAV1-2,40,40,1.0,TRA,TRAV,20
TRAV2,46,46,1.0,TRA,TRAV,20
TRAV3,42,42,1.0,TRA,TRAV,20
TRAV4,44,44,1.0,TRA,TRAV,20
TRAV5,44,44,1.0,TRA,TRAV,20
TRAV6,31,40,0.775,TRA,TRAV,20
TRAV7,42,42,1.0,TRA,TRAV,20
TRAV8-1,38,38,1.0,TRA,TRAV,20
TRAV9-1,44,44,1.0,TRA,TRAV,20
TRAV10,42,42,1.0,TRA,TRAV,20
TRAV11,42,42,1.0,TRA,TRAV,20
TRAV12-1,40,40,1.0,TRA,TRAV,20
TRAV8-2,38,38,1.0,TRA,TRAV,20
TRAV8-3,38,38,1.0,TRA,TRAV,20
TRAV13-1,38,38,1.0,TRA,TRAV,20
TRAV12-2,38,38,1.0,TRA,TRAV,20
TRAV8-4,42,42,1.0,TRA,TRAV,20
TRAV13-2,42,42,1.0,TRA,TRAV,20
TRAV9-2,42,42,1.0,TRA,TRAV,20
TRAV12-3,40,40,1.0,TRA,TRAV,20
TRAV8-6,38,38,1.0,TRA,TRAV,20
TRAV16,36,36,1.0,TRA,TRAV,20
TRAV17,38,38,1.0,TRA,TRAV,20
TRAV18,38,38,1.0,TRA,TRAV,20
TRAV19,34,34,1.0,TRA,TRAV,20
TRAV20,40,40,1.0,TRA,TRAV,20
TRAV21,40,40,1.0,TRA,TRAV,20
TRAV22,40,40,1.0,TRA,TRAV,20
TRDV1,42,42,1.0,TRD,TRDV,20
TRAV24,40,40,1.0,TRA,TRAV,20
TRAV25,36,36,1.0,TRA,TRAV,20
TRAV26-1,37,38,0.974,TRA,TRAV,20
TRAV8-7,40,40,1.0,TRA,TRAV,20
TRAV27,38,38,1.0,TRA,TRAV,20
TRAV30,36,36,1.0,TRA,TRAV,20
TRAV26-2,40,40,1.0,TRA,TRAV,20
TRAV34,42,42,1.0,TRA,TRAV,20
TRAV35,42,42,1.0,TRA,TRAV,20
TRAV38-1,40,40,1.0,TRA,TRAV,20
TRAV39,38,38,1.0,TRA,TRAV,20
TRAV40,38,38,1.0,TRA,TRAV,20
TRAV41,40,40,1.0,TRA,TRAV,20
TRDV2,38,38,1.0,TRD,TRDV,20
TRDV3,36,36,1.0,TRD,TRDV,20
TRDJ1,36,36,1.0,TRD,TRDJ,20
TRDJ4,20,20,1.0,TRD,TRDJ,20
TRDJ2,38,38,1.0,TRD,TRDJ,20
TRDJ3,36,36,1.0,TRD,TRDJ,20
TRAJ61,38,38,1.0,TRA,TRAJ,20
TRAJ60,38,38,1.0,TRA,TRAJ,20
TRAJ59,38,38,1.0,TRA,TRAJ,20
TRAJ58,36,36,1.0,TRA,TRAJ,20
TRAJ57,30,30,1.0,TRA,TRAJ,20
TRAJ56,38,38,1.0,TRA,TRAJ,20
TRAJ55,36,36,1.0,TRA,TRAJ,20
TRAJ54,34,34,1.0,TRA,TRAJ,20
TRAJ53,38,38,1.0,TRA,TRAJ,20
TRAJ52,36,36,1.0,TRA,TRAJ,20
TRAJ51,38,38,1.0,TRA,TRAJ,20
TRAJ50,36,36,1.0,TRA,TRAJ,20
TRAJ49,38,38,1.0,TRA,TRAJ,20
TRAJ48,40,40,1.0,TRA,TRAJ,20
TRAJ47,40,40,1.0,TRA,TRAJ,20
TRAJ46,40,40,1.0,TRA,TRAJ,20
TRAJ45,38,38,1.0,TRA,TRAJ,20
TRAJ44,34,34,1.0,TRA,TRAJ,20
TRAJ43,40,40,1.0,TRA,TRAJ,20
TRAJ42,40,40,1.0,TRA,TRAJ,20
TRAJ41,40,40,1.0,TRA,TRAJ,20
TRAJ40,42,42,1.0,TRA,TRAJ,20
TRAJ39,40,40,1.0,TRA,TRAJ,20
TRAJ38,36,36,1.0,TRA,TRAJ,20
TRAJ37,40,40,1.0,TRA,TRAJ,20
TRAJ36,40,40,1.0,TRA,TRAJ,20
TRAJ35,40,40,1.0,TRA,TRAJ,20
TRAJ34,38,38,1.0,TRA,TRAJ,20
