gene,correct,total,accuracy,class,subclass,cutoff
IGKV1D-43,14,14,1.0,IGK,IGKV,10
IGKV2-4,26,26,1.0,IGK,IGKV,10
IGKV2-18,4,4,1.0,IGK,IGKV,10
IGKV2-24,8,14,0.571,IGK,IGKV,10
IGKV2-28,20,20,1.0,IGK,IGKV,10
IGKV2-29,6,10,0.6,IGK,IGKV,10
IGKV2-30,20,20,1.0,IGK,IGKV,10
IGKV2D-18,4,4,1.0,IGK,IGKV,10
IGKV2D-24,4,4,1.0,IGK,IGKV,10
IGKV2D-26,16,16,1.0,IGK,IGKV,10
IGKV2D-28,20,20,1.0,IGK,IGKV,10
IGKV2D-29,6,6,1.0,IGK,IGKV,10
IGKV2D-30,20,20,1.0,IGK,IGKV,10
IGKV2D-40,10,10,1.0,IGK,IGKV,10
IGKV3-7,13,26,0.5,IGK,IGKV,10
IGKV3-15,20,20,1.0,IGK,IGKV,10
IGKV3-20,6,6,1.0,IGK,IGKV,10
IGKV3D-7,28,28,1.0,IGK,IGKV,10
IGKV3D-11,18,18,1.0,IGK,IGKV,10
IGKV3D-15,21,24,0.875,IGK,IGKV,10
IGKV3D-20,4,4,1.0,IGK,IGKV,10
IGKV4-1,20,20,1.0,IGK,IGKV,10
IGKV5-2,24,24,1.0,IGK,IGKV,10
IGKV6-21,18,18,1.0,IGK,IGKV,10
IGKV6D-21,22,22,1.0,IGK,IGKV,10
IGKV6D-41,18,18,1.0,IGK,IGKV,10
IGKV7-3,28,28,1.0,IGK,IGKV,10
IGKJ1,2,2,1.0,IGK,IGKJ,10
IGKJ2,1,2,0.5,IGK,IGKJ,10
IGKJ3,4,4,1.0,IGK,IGKJ,10
IGKJ4,16,16,1.0,IGK,IGKJ,10
IGKJ5,26,26,1.0,IGK,IGKJ,10
IGLV1-36,34,34,1.0,IGL,IGLV,10
IGLV1-40,32,32,1.0,IGL,IGLV,10
IGLV1-41,34,34,1.0,IGL,IGLV,10
IGLV1-44,38,38,1.0,IGL,IGLV,10
IGLV1-47,36,36,1.0,IGL,IGLV,10
IGLV1-50,38,38,1.0,IGL,IGLV,10
IGLV1-51,36,36,1.0,IGL,IGLV,10
IGLV1-62,38,38,1.0,IGL,IGLV,10
IGLV10-54,38,38,1.0,IGL,IGLV,10
IGLV11-55,38,38,1.0,IGL,IGLV,10
IGLV2-5,34,34,1.0,IGL,IGLV,10
IGLV2-8,38,38,1.0,IGL,IGLV,10
IGLV2-11,34,34,1.0,IGL,IGLV,10
IGLV2-14,36,36,1.0,IGL,IGLV,10
IGLV2-18,36,36,1.0,IGL,IGLV,10
IGLV2-23,38,38,1.0,IGL,IGLV,10
IGLV2-33,38,38,1.0,IGL,IGLV,10
IGLV2-34,36,36,1.0,IGL,IGLV,10
IGLV3-1,38,38,1.0,IGL,IGLV,10
IGLV3-9,36,36,1.0,IGL,IGLV,10
IGLV3-10,34,34,1.0,IGL,IGLV,10
IGLV3-12,38,38,1.0,IGL,IGLV,10
IGLV3-13,38,38,1.0,IGL,IGLV,10
IGLV3-16,38,38,1.0,IGL,IGLV,10
IGLV3-19,38,38,1.0,IGL,IGLV,10
IGLV3-21,38,38,1.0,IGL,IGLV,10
IGLV3-22,20,20,1.0,IGL,IGLV,10
IGLV3-25,38,38,1.0,IGL,IGLV,10
IGLV3-27,38,38,1.0,IGL,IGLV,10
IGLV3-31,38,38,1.0,IGL,IGLV,10
IGLV3-32,38,38,1.0,IGL,IGLV,10
IGLV4-3,38,38,1.0,IGL,IGLV,10
IGLV4-60,24,24,1.0,IGL,IGLV,10
IGLV4-69,38,38,1.0,IGL,IGLV,10
IGLV5-37,38,38,1.0,IGL,IGLV,10
IGLV5-45,38,38,1.0,IGL,IGLV,10
IGLV5-48,34,34,1.0,IGL,IGLV,10
IGLV5-52,38,38,1.0,IGL,IGLV,10
IGLV6-57,38,38,1.0,IGL,IGLV,10
IGLV7-43,32,32,1.0,IGL,IGLV,10
IGLV7-46,38,38,1.0,IGL,IGLV,10
IGLV8-61,38,38,1.0,IGL,IGLV,10
IGLV9-49,38,38,1.0,IGL,IGLV,10
IGLJ1,36,36,1.0,IGL,IGLJ,10
IGLJ2,34,34,1.0,IGL,IGLJ,10
IGLJ3,38,38,1.0,IGL,IGLJ,10
IGLJ4,38,38,1.0,IGL,IGLJ,10
IGLJ5,37,38,0.974,IGL,IGLJ,10
IGLJ6,38,38,1.0,IGL,IGLJ,10
IGLJ7,38,38,1.0,IGL,IGLJ,10
TRAV1-1,38,38,1.0,TRA,TRAV,15
TRAV1-2,38,38,1.0,TRA,TRAV,15
TRAV2,38,38,1.0,TRA,TRAV,15
TRAV3,38,38,1.0,TRA,TRAV,15
TRAV4,38,38,1.0,TRA,TRAV,15
TRAV5,38,38,1.0,TRA,TRAV,15
TRAV6,33,38,0.868,TRA,TRAV,15
TRAV7,38,38,1.0,TRA,TRAV,15
TRAV8-1,38,38,1.0,TRA,TRAV,15
TRAV9-1,38,38,1.0,TRA,TRAV,15
TRAV10,38,38,1.0,TRA,TRAV,15
TRAV11,38,38,1.0,TRA,TRAV,15
TRAV12-1,38,38,1.0,TRA,TRAV,15
TRAV8-2,38,38,1.0,TRA,TRAV,15
TRAV8-3,38,38,1.0,TRA,TRAV,15
TRAV13-1,38,38,1.0,TRA,TRAV,15
TRAV12-2,38,38,1.0,TRA,TRAV,15
TRAV8-4,38,38,1.0,TRA,TRAV,15
TRAV13-2,38,38,1.0,TRA,TRAV,15
TRAV9-2,38,38,1.0,TRA,TRAV,15
TRAV12-3,38,38,1.0,TRA,TRAV,15
TRAV8-6,38,38,1.0,TRA,TRAV,15
TRAV16,38,38,1.0,TRA,TRAV,15
TRAV17,38,38,1.0,TRA,TRAV,15
TRAV18,38,38,1.0,TRA,TRAV,15
TRAV19,26,26,1.0,TRA,TRAV,15
TRAV20,38,38,1.0,TRA,TRAV,15
TRAV21,38,38,1.0,TRA,TRAV,15
TRAV22,38,38,1.0,TRA,TRAV,15
TRDV1,38,38,1.0,TRD,TRDV,15
TRAV24,38,38,1.0,TRA,TRAV,15
TRAV25,36,36,1.0,TRA,TRAV,15
TRAV26-1,38,38,1.0,TRA,TRAV,15
TRAV8-7,38,38,1.0,TRA,TRAV,15
TRAV27,38,38,1.0,TRA,TRAV,15
TRAV30,38,38,1.0,TRA,TRAV,15
TRAV26-2,38,38,1.0,TRA,TRAV,15
TRAV34,38,38,1.0,TRA,TRAV,15
TRAV35,38,38,1.0,TRA,TRAV,15
TRAV38-1,38,38,1.0,TRA,TRAV,15
TRAV39,38,38,1.0,TRA,TRAV,15
TRAV40,38,38,1.0,TRA,TRAV,15
TRAV41,38,38,1.0,TRA,TRAV,15
TRDV2,38,38,1.0,TRD,TRDV,15
TRDV3,38,38,1.0,TRD,TRDV,15
TRDJ1,38,38,1.0,TRD,TRDJ,15
TRDJ4,20,20,1.0,TRD,TRDJ,15
TRDJ2,38,38,1.0,TRD,TRDJ,15
TRDJ3,38,38,1.0,TRD,TRDJ,15
TRAJ61,38,38,1.0,TRA,TRAJ,15
TRAJ60,38,38,1.0,TRA,TRAJ,15
TRAJ59,38,38,1.0,TRA,TRAJ,15
TRAJ58,38,38,1.0,TRA,TRAJ,15
TRAJ57,28,28,1.0,TRA,TRAJ,15
TRAJ56,38,38,1.0,TRA,TRAJ,15
TRAJ55,38,38,1.0,TRA,TRAJ,15
TRAJ54,38,38,1.0,TRA,TRAJ,15
TRAJ53,32,32,1.0,TRA,TRAJ,15
TRAJ52,36,36,1.0,TRA,TRAJ,15
TRAJ51,38,38,1.0,TRA,TRAJ,15
TRAJ50,38,38,1.0,TRA,TRAJ,15
TRAJ49,38,38,1.0,TRA,TRAJ,15
TRAJ48,38,38,1.0,TRA,TRAJ,15
TRAJ47,36,36,1.0,TRA,TRAJ,15
TRAJ46,38,38,1.0,TRA,TRAJ,15
TRAJ45,38,38,1.0,TRA,TRAJ,15
TRAJ44,38,38,1.0,TRA,TRAJ,15
TRAJ43,38,38,1.0,TRA,TRAJ,15
TRAJ42,38,38,1.0,TRA,TRAJ,15
TRAJ41,34,34,1.0,TRA,TRAJ,15
TRAJ40,38,38,1.0,TRA,TRAJ,15
TRAJ39,38,38,1.0,TRA,TRAJ,15
TRAJ38,34,34,1.0,TRA,TRAJ,15
TRAJ37,38,38,1.0,TRA,TRAJ,15
TRAJ36,38,38,1.0,TRA,TRAJ,15
TRAJ35,38,38,1.0,TRA,TRAJ,15
TRAJ34,38,38,1.0,TRA,TRAJ,15
TRAJ33,38,38,1.0,TRA,TRAJ,15
TRAJ32,38,38,1.0,TRA,TRAJ,15
TRAJ31,38,38,1.0,TRA,TRAJ,15
TRAJ30,38,38,1.0,TRA,TRAJ,15
TRAJ29,38,38,1.0,TRA,TRAJ,15
TRAJ28,38,38,1.0,TRA,TRAJ,15
TRAJ27,38,38,1.0,TRA,TRAJ,15
TRAJ26,38,38,1.0,TRA,TRAJ,15
TRAJ25,38,38,1.0,TRA,TRAJ,15
TRAJ24,38,38,1.0,TRA,TRAJ,15
TRAJ23,38,38,1.0,TRA,TRAJ,15
TRAJ22,38,38,1.0,TRA,TRAJ,15
TRAJ21,34,34,1.0,TRA,TRAJ,15
TRAJ20,38,38,1.0,TRA,TRAJ,15
TRAJ19,32,32,1.0,TRA,TRAJ,15
TRAJ18,38,38,1.0,TRA,TRAJ,15
TRAJ17,32,32,1.0,TRA,TRAJ,15
TRAJ16,37,38,0.974,TRA,TRAJ,15
TRAJ14,38,38,1.0,TRA,TRAJ,15
TRAJ13,38,38,1.0,TRA,TRAJ,15
TRAJ12,38,38,1.0,TRA,TRAJ,15
TRAJ11,38,38,1.0,TRA,TRAJ,15
TRAJ10,38,38,1.0,TRA,TRAJ,15
TRAJ9,38,38,1.0,TRA,TRAJ,15
TRAJ8,38,38,1.0,TRA,TRAJ,15
TRAJ7,38,38,1.0,TRA,TRAJ,15
TRAJ6,38,38,1.0,TRA,TRAJ,15
TRAJ5,32,32,1.0,TRA,TRAJ,15
TRAJ4,38,38,1.0,TRA,TRAJ,15
TRAJ3,34,34,1.0,TRA,TRAJ,15
TRAJ2,38,38,1.0,TRA,TRAJ,15
TRAJ1,32,32,1.0,TRA,TRAJ,15
TRGJ2,36,36,1.0,TRG,TRGJ,15
TRGJP2,32,32,1.0,TRG,TRGJ,15
TRGJ1,38,38,1.0,TRG,TRGJ,15
TRGJP,34,34,1.0,TRG,TRGJ,15
TRGJP1,38,38,1.0,TRG,TRGJ,15
TRGV11,38,38,1.0,TRG,TRGV,15
TRGV10,38,38,1.0,TRG,TRGV,15
TRGV9,38,38,1.0,TRG,TRGV,15
TRGVA,30,30,1.0,TRG,TRGV,15
TRGV8,38,38,1.0,TRG,TRGV,15
TRGV5P,32,32,1.0,TRG,TRGV,15
TRGV5,30,30,1.0,TRG,TRGV,15
TRGV4,20,20,1.0,TRG,TRGV,15
TRGV3,36,36,1.0,TRG,TRGV,15
TRGV2,34,34,1.0,TRG,TRGV,15
TRGV1,36,36,1.0,TRG,TRGV,15
TRBV1,38,38,1.0,TRB,TRBV,15
TRBV2,38,38,1.0,TRB,TRBV,15
TRBV3-1,38,38,1.0,TRB,TRBV,15
TRBV4-1,38,38,1.0,TRB,TRBV,15
TRBV5-1,38,38,1.0,TRB,TRBV,15
TRBV6-1,38,38,1.0,TRB,TRBV,15
TRBV7-1,38,38,1.0,TRB,TRBV,15
TRBV4-2,38,38,1.0,TRB,TRBV,15
TRBV6-2,38,38,1.0,TRB,TRBV,15
TRBV7-2,38,38,1.0,TRB,TRBV,15
TRBV6-4,38,38,1.0,TRB,TRBV,15
TRBV7-3,38,38,1.0,TRB,TRBV,15
TRBV5-3,38,38,1.0,TRB,TRBV,15
TRBV9,38,38,1.0,TRB,TRBV,15
TRBV10-1,38,38,1.0,TRB,TRBV,15
TRBV11-1,28,28,1.0,TRB,TRBV,15
TRBV12-1,38,38,1.0,TRB,TRBV,15
TRBV10-2,38,38,1.0,TRB,TRBV,15
TRBV11-2,38,38,1.0,TRB,TRBV,15
TRBV12-2,38,38,1.0,TRB,TRBV,15
TRBV6-5,38,38,1.0,TRB,TRBV,15
TRBV7-4,38,38,1.0,TRB,TRBV,15
TRBV5-4,38,38,1.0,TRB,TRBV,15
TRBV6-6,38,38,1.0,TRB,TRBV,15
TRBV5-5,38,38,1.0,TRB,TRBV,15
TRBV6-7,38,38,1.0,TRB,TRBV,15
TRBV7-6,36,36,1.0,TRB,TRBV,15
TRBV5-6,38,38,1.0,TRB,TRBV,15
TRBV6-8,30,30,1.0,TRB,TRBV,15
TRBV7-7,29,36,0.806,TRB,TRBV,15
TRBV5-7,36,36,1.0,TRB,TRBV,15
TRBV7-9,34,34,1.0,TRB,TRBV,15
TRBV13,36,36,1.0,TRB,TRBV,15
TRBV10-3,38,38,1.0,TRB,TRBV,15
TRBV11-3,38,38,1.0,TRB,TRBV,15
TRBV12-3,38,38,1.0,TRB,TRBV,15
TRBV12-4,36,36,1.0,TRB,TRBV,15
TRBV12-5,38,38,1.0,TRB,TRBV,15
TRBV14,38,38,1.0,TRB,TRBV,15
TRBV15,38,38,1.0,TRB,TRBV,15
TRBV16,38,38,1.0,TRB,TRBV,15
TRBV17,38,38,1.0,TRB,TRBV,15
TRBV18,38,38,1.0,TRB,TRBV,15
TRBV19,38,38,1.0,TRB,TRBV,15
TRBV20-1,38,38,1.0,TRB,TRBV,15
TRBV21-1,36,36,1.0,TRB,TRBV,15
TRBV23-1,38,38,1.0,TRB,TRBV,15
TRBV24-1,38,38,1.0,TRB,TRBV,15
TRBV25-1,36,36,1.0,TRB,TRBV,15
TRBV26,32,32,1.0,TRB,TRBV,15
TRBV27,38,38,1.0,TRB,TRBV,15
TRBV28,38,38,1.0,TRB,TRBV,15
TRBV29-1,38,38,1.0,TRB,TRBV,15
TRBV30,38,38,1.0,TRB,TRBV,15
TRBJ1-1,38,38,1.0,TRB,TRBJ,15
TRBJ1-2,38,38,1.0,TRB,TRBJ,15
TRBJ1-3,38,38,1.0,TRB,TRBJ,15
TRBJ1-4,36,36,1.0,TRB,TRBJ,15
TRBJ1-5,38,38,1.0,TRB,TRBJ,15
TRBJ1-6,38,38,1.0,TRB,TRBJ,15
TRBJ2-1,38,38,1.0,TRB,TRBJ,15
TRBJ2-2,38,38,1.0,TRB,TRBJ,15
TRBJ2-2P,38,38,1.0,TRB,TRBJ,15
TRBJ2-3,38,38,1.0,TRB,TRBJ,15
TRBJ2-4,38,38,1.0,TRB,TRBJ,15
TRBJ2-5,38,38,1.0,TRB,TRBJ,15
TRBJ2-6,38,38,1.0,TRB,TRBJ,15
TRBJ2-7,38,38,1.0,TRB,TRBJ,15
IGHV1-2,1,14,0.071,IGH,IGHV,15
IGHV1-18,12,12,1.0,IGH,IGHV,15
IGHV1-24,28,28,1.0,IGH,IGHV,15
IGHV1-45,36,36,1.0,IGH,IGHV,15
IGHV1-46,36,36,1.0,IGH,IGHV,15
IGHV1-58,38,38,1.0,IGH,IGHV,15
IGHV1-68,35,36,0.972,IGH,IGHV,15
IGHV1-69,22,24,0.917,IGH,IGHV,15
IGHV1-69-2,6,6,1.0,IGH,IGHV,15
IGHV1-69D,8,8,1.0,IGH,IGHV,15
IGHV2-5,14,14,1.0,IGH,IGHV,15
IGHV2-26,26,26,1.0,IGH,IGHV,15
IGHV2-70,26,34,0.765,IGH,IGHV,15
IGHV2-70D,7,8,0.875,IGH,IGHV,15
IGHV3-11,7,8,0.875,IGH,IGHV,15
IGHV3-13,4,4,1.0,IGH,IGHV,15
IGHV3-15,18,22,0.818,IGH,IGHV,15
IGHV3-16,12,12,1.0,IGH,IGHV,15
IGHV3-19,16,16,1.0,IGH,IGHV,15
IGHV3-20,14,14,1.0,IGH,IGHV,15
IGHV3-21,24,24,1.0,IGH,IGHV,15
IGHV3-22,28,28,1.0,IGH,IGHV,15
IGHV3-23,28,28,1.0,IGH,IGHV,15
IGHV3-25,32,32,1.0,IGH,IGHV,15
IGHV3-29,10,10,1.0,IGH,IGHV,15
IGHV3-30,17,20,0.85,IGH,IGHV,15
IGHV3-30-2,26,26,1.0,IGH,IGHV,15
IGHV3-32,14,22,0.636,IGH,IGHV,15
IGHV3-33,18,18,1.0,IGH,IGHV,15
IGHV3-33-2,18,18,1.0,IGH,IGHV,15
IGHV3-35,34,34,1.0,IGH,IGHV,15
IGHV3-38,18,18,1.0,IGH,IGHV,15
IGHV3-41,14,14,1.0,IGH,IGHV,15
IGHV3-43,22,22,1.0,IGH,IGHV,15
IGHV3-47,35,36,0.972,IGH,IGHV,15
IGHV3-48,35,36,0.972,IGH,IGHV,15
IGHV3-49,36,36,1.0,IGH,IGHV,15
IGHV3-52,38,38,1.0,IGH,IGHV,15
IGHV3-53,36,36,1.0,IGH,IGHV,15
IGHV3-54,34,34,1.0,IGH,IGHV,15
IGHV3-62,32,34,0.941,IGH,IGHV,15
IGHV3-63,38,38,1.0,IGH,IGHV,15
IGHV3-64,38,38,1.0,IGH,IGHV,15
IGHV3-64D,6,6,1.0,IGH,IGHV,15
IGHV3-66,29,30,0.967,IGH,IGHV,15
IGHV3-69-1,6,6,1.0,IGH,IGHV,15
IGHV3-7,20,20,1.0,IGH,IGHV,15
IGHV3-71,26,26,1.0,IGH,IGHV,15
IGHV3-72,36,36,1.0,IGH,IGHV,15
IGHV3-73,36,36,1.0,IGH,IGHV,15
IGHV3-74,14,14,1.0,IGH,IGHV,15
IGHV4-28,15,16,0.938,IGH,IGHV,15
IGHV4-31,10,10,1.0,IGH,IGHV,15
IGHV4-34,20,20,1.0,IGH,IGHV,15
IGHV4-39,28,32,0.875,IGH,IGHV,15
IGHV4-55,38,38,1.0,IGH,IGHV,15
IGHV4-59,34,34,1.0,IGH,IGHV,15
IGHV4-61,19,34,0.559,IGH,IGHV,15
IGHV5-10-1,8,8,1.0,IGH,IGHV,15
IGHV5-51,36,36,1.0,IGH,IGHV,15
IGHV5-78,38,38,1.0,IGH,IGHV,15
IGHV6-1,10,10,1.0,IGH,IGHV,15
IGHV7-34-1,30,30,1.0,IGH,IGHV,15
IGHV7-4-1,6,6,1.0,IGH,IGHV,15
IGHV7-40,34,34,1.0,IGH,IGHV,15
IGHV7-81,38,38,1.0,IGH,IGHV,15
IGHV8-51-1,37,38,0.974,IGH,IGHV,15
IGHJ5,2,2,1.0,IGH,IGHJ,15
IGHJ6,6,6,1.0,IGH,IGHJ,15
IGKV1-5,20,20,1.0,IGK,IGKV,15
IGKV1-6,14,14,1.0,IGK,IGKV,15
IGKV1-8,4,4,1.0,IGK,IGKV,15
IGKV1-9,1,2,0.5,IGK,IGKV,15
IGKV1-12,17,22,0.773,IGK,IGKV,15
IGKV1-13,28,28,1.0,IGK,IGKV,15
IGKV1-16,2,2,1.0,IGK,IGKV,15
IGKV1-17,2,2,1.0,IGK,IGKV,15
IGKV1-27,4,4,1.0,IGK,IGKV,15
IGKV1-33,16,16,1.0,IGK,IGKV,15
IGKV1-37,14,14,1.0,IGK,IGKV,15
IGKV1-39,11,12,0.917,IGK,IGKV,15
IGKV1D-8,12,12,1.0,IGK,IGKV,15
IGKV1D-12,29,30,0.967,IGK,IGKV,15
IGKV1D-13,32,32,1.0,IGK,IGKV,15
IGKV1D-16,14,14,1.0,IGK,IGKV,15
IGKV1D-17,12,12,1.0,IGK,IGKV,15
IGKV1D-33,14,14,1.0,IGK,IGKV,15
IGKV1D-37,14,14,1.0,IGK,IGKV,15
IGKV1D-39,12,12,1.0,IGK,IGKV,15
IGKV1D-42,12,12,1.0,IGK,IGKV,15
IGKV1D-43,14,14,1.0,IGK,IGKV,15
IGKV2-4,26,26,1.0,IGK,IGKV,15
IGKV2-18,4,4,1.0,IGK,IGKV,15
IGKV2-24,8,14,0.571,IGK,IGKV,15
IGKV2-28,20,20,1.0,IGK,IGKV,15
IGKV2-29,6,10,0.6,IGK,IGKV,15
IGKV2-30,20,20,1.0,IGK,IGKV,15
IGKV2D-18,4,4,1.0,IGK,IGKV,15
IGKV2D-24,4,4,1.0,IGK,IGKV,15
IGKV2D-26,16,16,1.0,IGK,IGKV,15
IGKV2D-28,20,20,1.0,IGK,IGKV,15
IGKV2D-29,6,6,1.0,IGK,IGKV,15
IGKV2D-30,20,20,1.0,IGK,IGKV,15
IGKV2D-40,10,10,1.0,IGK,IGKV,15
IGKV3-7,13,26,0.5,IGK,IGKV,15
IGKV3-15,20,20,1.0,IGK,IGKV,15
IGKV3-20,6,6,1.0,IGK,IGKV,15
IGKV3D-7,24,24,1.0,IGK,IGKV,15
IGKV3D-11,18,18,1.0,IGK,IGKV,15
IGKV3D-15,21,24,0.875,IGK,IGKV,15
IGKV3D-20,4,4,1.0,IGK,IGKV,15
IGKV4-1,20,20,1.0,IGK,IGKV,15
IGKV5-2,22,22,1.0,IGK,IGKV,15
IGKV6-21,18,18,1.0,IGK,IGKV,15
IGKV6D-21,22,22,1.0,IGK,IGKV,15
IGKV6D-41,18,18,1.0,IGK,IGKV,15
IGKV7-3,28,28,1.0,IGK,IGKV,15
IGKJ1,2,2,1.0,IGK,IGKJ,15
IGKJ2,1,2,0.5,IGK,IGKJ,15
IGKJ3,4,4,1.0,IGK,IGKJ,15
IGKJ4,16,16,1.0,IGK,IGKJ,15
IGKJ5,26,26,1.0,IGK,IGKJ,15
IGLV1-36,34,34,1.0,IGL,IGLV,15
IGLV1-40,30,30,1.0,IGL,IGLV,15
IGLV1-41,28,28,1.0,IGL,IGLV,15
IGLV1-44,38,38,1.0,IGL,IGLV,15
IGLV1-47,36,36,1.0,IGL,IGLV,15
IGLV1-50,38,38,1.0,IGL,IGLV,15
IGLV1-51,36,36,1.0,IGL,IGLV,15
IGLV1-62,38,38,1.0,IGL,IGLV,15
IGLV10-54,38,38,1.0,IGL,IGLV,15
IGLV11-55,38,38,1.0,IGL,IGLV,15
IGLV2-5,34,34,1.0,IGL,IGLV,15
IGLV2-8,38,38,1.0,IGL,IGLV,15
IGLV2-11,34,34,1.0,IGL,IGLV,15
IGLV2-14,36,36,1.0,IGL,IGLV,15
IGLV2-18,36,36,1.0,IGL,IGLV,15
IGLV2-23,38,38,1.0,IGL,IGLV,15
IGLV2-33,38,38,1.0,IGL,IGLV,15
IGLV2-34,36,36,1.0,IGL,IGLV,15
IGLV3-1,38,38,1.0,IGL,IGLV,15
IGLV3-9,36,36,1.0,IGL,IGLV,15
IGLV3-10,34,34,1.0,IGL,IGLV,15
IGLV3-12,38,38,1.0,IGL,IGLV,15
IGLV3-13,38,38,1.0,IGL,IGLV,15
IGLV3-16,38,38,1.0,IGL,IGLV,15
IGLV3-19,38,38,1.0,IGL,IGLV,15
IGLV3-21,38,38,1.0,IGL,IGLV,15
IGLV3-22,20,20,1.0,IGL,IGLV,15
IGLV3-25,38,38,1.0,IGL,IGLV,15
IGLV3-27,38,38,1.0,IGL,IGLV,15
IGLV3-31,36,36,1.0,IGL,IGLV,15
IGLV3-32,38,38,1.0,IGL,IGLV,15
IGLV4-3,38,38,1.0,IGL,IGLV,15
IGLV4-60,24,24,1.0,IGL,IGLV,15
IGLV4-69,38,38,1.0,IGL,IGLV,15
IGLV5-37,38,38,1.0,IGL,IGLV,15
IGLV5-45,38,38,1.0,IGL,IGLV,15
IGLV5-48,34,34,1.0,IGL,IGLV,15
IGLV5-52,38,38,1.0,IGL,IGLV,15
IGLV6-57,38,38,1.0,IGL,IGLV,15
IGLV7-43,32,32,1.0,IGL,IGLV,15
IGLV7-46,38,38,1.0,IGL,IGLV,15
IGLV8-61,38,38,1.0,IGL,IGLV,15
IGLV9-49,38,38,1.0,IGL,IGLV,15
IGLJ1,36,36,1.0,IGL,IGLJ,15
IGLJ2,34,34,1.0,IGL,IGLJ,15
IGLJ3,38,38,1.0,IGL,IGLJ,15
IGLJ4,38,38,1.0,IGL,IGLJ,15
IGLJ5,37,38,0.974,IGL,IGLJ,15
IGLJ6,38,38,1.0,IGL,IGLJ,15
IGLJ7,38,38,1.0,IGL,IGLJ,15
TRAV1-1,38,38,1.0,TRA,TRAV,20
TRAV1-2,38,38,1.0,TRA,TRAV,20
TRAV2,38,38,1.0,TRA,TRAV,20
TRAV3,38,38,1.0,TRA,TRAV,20
TRAV4,38,38,1.0,TRA,TRAV,20
TRAV5,38,38,1.0,TRA,TRAV,20
TRAV6,33,38,0.868,TRA,TRAV,20
TRAV7,38,38,1.0,TRA,TRAV,20
TRAV8-1,38,38,1.0,TRA,TRAV,20
TRAV9-1,38,38,1.0,TRA,TRAV,20
TRAV10,38,38,1.0,TRA,TRAV,20
TRAV11,38,38,1.0,TRA,TRAV,20
TRAV12-1,38,38,1.0,TRA,TRAV,20
TRAV8-2,38,38,1.0,TRA,TRAV,20
TRAV8-3,38,38,1.0,TRA,TRAV,20
TRAV13-1,38,38,1.0,TRA,TRAV,20
TRAV12-2,38,38,1.0,TRA,TRAV,20
TRAV8-4,38,38,1.0,TRA,TRAV,20
TRAV13-2,38,38,1.0,TRA,TRAV,20
TRAV9-2,38,38,1.0,TRA,TRAV,20
TRAV12-3,38,38,1.0,TRA,TRAV,20
TRAV8-6,38,38,1.0,TRA,TRAV,20
TRAV16,38,38,1.0,TRA,TRAV,20
TRAV17,38,38,1.0,TRA,TRAV,20
TRAV18,38,38,1.0,TRA,TRAV,20
TRAV19,26,26,1.0,TRA,TRAV,20
TRAV20,38,38,1.0,TRA,TRAV,20
TRAV21,38,38,1.0,TRA,TRAV,20
TRAV22,38,38,1.0,TRA,TRAV,20
TRDV1,38,38,1.0,TRD,TRDV,20
TRAV24,38,38,1.0,TRA,TRAV,20
TRAV25,36,36,1.0,TRA,TRAV,20
TRAV26-1,38,38,1.0,TRA,TRAV,20
TRAV8-7,38,38,1.0,TRA,TRAV,20
TRAV27,38,38,1.0,TRA,TRAV,20
TRAV30,38,38,1.0,TRA,TRAV,20
TRAV26-2,38,38,1.0,TRA,TRAV,20
TRAV34,38,38,1.0,TRA,TRAV,20
TRAV35,38,38,1.0,TRA,TRAV,20
TRAV38-1,38,38,1.0,TRA,TRAV,20
TRAV39,38,38,1.0,TRA,TRAV,20
TRAV40,38,38,1.0,TRA,TRAV,20
TRAV41,38,38,1.0,TRA,TRAV,20
TRDV2,38,38,1.0,TRD,TRDV,20
TRDV3,38,38,1.0,TRD,TRDV,20
TRDJ1,38,38,1.0,TRD,TRDJ,20
TRDJ4,20,20,1.0,TRD,TRDJ,20
TRDJ2,38,38,1.0,TRD,TRDJ,20
TRDJ3,38,38,1.0,TRD,TRDJ,20
TRAJ61,38,38,1.0,TRA,TRAJ,20
TRAJ60,38,38,1.0,TRA,TRAJ,20
TRAJ59,38,38,1.0,TRA,TRAJ,20
TRAJ58,38,38,1.0,TRA,TRAJ,20
TRAJ57,28,28,1.0,TRA,TRAJ,20
TRAJ56,38,38,1.0,TRA,TRAJ,20
TRAJ55,38,38,1.0,TRA,TRAJ,20
TRAJ54,38,38,1.0,TRA,TRAJ,20
TRAJ53,32,32,1.0,TRA,TRAJ,20
TRAJ52,36,36,1.0,TRA,TRAJ,20
TRAJ51,38,38,1.0,TRA,TRAJ,20
TRAJ50,38,38,1.0,TRA,TRAJ,20
TRAJ49,38,38,1.0,TRA,TRAJ,20
TRAJ48,38,38,1.0,TRA,TRAJ,20
TRAJ47,36,36,1.0,TRA,TRAJ,20
TRAJ46,38,38,1.0,TRA,TRAJ,20
TRAJ45,38,38,1.0,TRA,TRAJ,20
TRAJ44,38,38,1.0,TRA,TRAJ,20
TRAJ43,38,38,1.0,TRA,TRAJ,20
TRAJ42,38,38,1.0,TRA,TRAJ,20
TRAJ41,34,34,1.0,TRA,TRAJ,20
TRAJ40,38,38,1.0,TRA,TRAJ,20
TRAJ39,38,38,1.0,TRA,TRAJ,20
TRAJ38,34,34,1.0,TRA,TRAJ,20
